2.9684985207594536,99.74693542521564
8.147510000734655,100.14071150468482
13.326521480709857,100.53020740937717
18.505532960684945,100.93254383840004
23.684544440660147,101.32631991786921
28.863555920635235,101.76717791988364
34.04256740061044,102.25939801922011
39.22157888058564,102.65745427346614
44.40059036056073,103.06407087726583
49.57960184053593,103.46212713151186
54.75861332051102,103.83022216232001
59.93762480048622,104.22827841656604
65.11663628046131,104.63917519514258
70.29564776043651,105.06719267282648
75.47465924041171,105.5636929469398
80.6536707203868,105.95746902640899
85.832682200362,106.3426847563245
91.01169368033709,106.74502118534735
96.19070516031229,107.13451709003971
101.36971664028749,107.52829316950888
104.90086083117956,107.75621247637557
114.0818357274992,108.66253948537121
119.2608472074744,109.05203539006357
124.43985868744949,109.43725111997907
129.6188701674247,109.81818667511774
134.79788164739978,110.23336362847112
139.97689312737498,110.78122599990651
145.15590460735018,111.16216155504517
150.33491608732527,111.39329099299448
155.51392756730047,111.39329099299448
161.01889081874253,111.4838331517353
165.55807104361588,111.6368764189372
171.05096200722596,111.6170829884692
176.22997348720105,111.55012882588865
181.40898496717625,111.5152759741344
186.58799644715134,111.4275323912092
191.76700792712654,111.36760994433345
196.94601940710174,111.32823233638652
201.87793427230042,111.45539906103286
206.57276995305165,111.45539906103286
211.26760563380276,111.45539906103286
215.96244131455398,111.45539906103286
219.48356807511743,111.22065727699531
223.3118960324298,111.16644172982201
226.60763061059572,111.20496330281357
236.96565357054612,111.06371753517789
242.1446650505212,111.03375631174
247.3236765304964,110.91819159276535
250.61941110866235,110.81261394827
