35.47104109650007,174.4220012015219
98.11260930511986,163.20641297158218
103.05386823309533,162.33521126760562
114.11287630999271,160.3109635841763
119.28943328215746,159.4279541965277
124.46599025432226,158.57574746193663
129.64254722648695,157.68247052326888
134.81910419865164,156.83026378867777
139.99566117081645,155.9061841969525
145.17221814298114,155.00777348277515
150.4010635694102,154.22401708831185
155.52533208731063,153.1904169523821
160.70188905947543,152.25093603412807
165.87844603164012,151.31658889138362
171.05500300380493,150.53112123841714
176.23155997596962,149.60704164669187
181.40811694813442,148.6880958304762
186.5846739202991,147.73834736120298
195.99659568787138,146.00826501447287
201.17315266003618,145.06878409621885
206.34970963220087,144.1344369534744
211.52626660436556,143.30276532092165
216.70282357653036,142.42488970878264
221.87938054869505,141.49567634154778
225.64414925572396,140.83649956611708
234.58547493491767,139.17007603570582
239.76203190708236,138.25113021949014
244.93858887924716,137.29111419919778
248.9386556304653,136.595487617649
1.1737089201878348,180.70422535211267
