0.0,0.0,165.52532078373827,947.0
0.2515,0.0,166.46179393613232,944.6724751282982
0.503,0.0,167.39758495370802,942.3473178884657
0.7545,0.0,168.3326862743972,940.0245354807814
1.006,0.0,169.2670902870388,937.7041351209443
1.2575,0.0,170.2007893307312,935.3861240405017
1.509,0.0,171.13377569417014,933.070509487282
1.7605,0.0,172.06604161497927,930.7572987258307
2.012,0.0,172.9975792790063,928.4464990378507
2.2635,0.0,173.92838081959718,926.1381177226465
2.515,0.0,174.85843831686896,923.8321620975721
2.7665,0.0,175.78774379694283,921.5286394984837
3.018,0.0,175.7874288444866,919.2261279709677
3.2695,0.0,175.78711389021953,916.9236192277234
3.521,0.0,175.78679893414113,914.6211132687729
3.7725,0.0,175.78648397625233,912.3186100941373
4.024,0.0,175.78616901655562,910.0161097038382
4.2755,0.0282864930434337,175.71501935196636,907.7472370102057
4.527,0.06680187185944524,175.6117655086333,905.5477309474968
4.7785,0.10144040053141981,175.5118023077996,903.4223320962545
